age,gender,height,weight,attitude,prepare_hours,class_type,pass_rate,glasses,classhw,care,label
52,M,180,90,Serious,4,Physical,High,0,Low,Yes,good
51,M,152,56,Free,4,Physical,Low,1,High,Yes,bad
52,M,144,46,Serious,4,Physical,High,0,Middle,No,bad
29,M,174,44,Serious,6,Physical,High,0,Low,Yes,good
32,F,147,49,Serious,3,Physical,High,0,High,Yes,good
33,F,159,59,Serious,3,Online,Low,0,Low,No,bad
37,F,181,45,Serious,4,Online,High,0,Low,No,bad
59,M,153,45,Free,2,Online,Low,0,High,No,bad
56,M,151,95,Serious,3,Physical,Low,0,Middle,No,bad
46,M,184,80,Serious,6,Physical,High,0,Low,Yes,good
40,F,185,42,Free,5,Online,Low,1,Low,Yes,bad
52,F,147,100,Serious,0,Online,High,0,Low,Yes,bad
42,F,190,95,Serious,3,Physical,High,1,Low,Yes,good
29,M,153,52,Serious,1,Physical,Low,0,High,Yes,bad
59,M,166,45,Free,3,Physical,High,1,High,Yes,bad
42,F,181,43,Serious,6,Physical,High,0,Low,Yes,good
34,M,161,91,Free,3,Physical,High,1,Middle,Yes,bad
65,F,167,96,Serious,3,Physical,High,1,Low,Yes,good
29,M,152,61,Serious,5,Physical,Low,1,Low,Yes,bad
35,M,181,82,Serious,0,Online,High,1,Middle,No,bad
55,F,142,91,Serious,4,Physical,High,1,High,Yes,good
50,M,181,42,Serious,3,Physical,High,0,Low,Yes,good
42,F,157,82,Serious,3,Online,Low,0,Middle,No,bad
39,F,167,81,Serious,6,Physical,High,0,Middle,Yes,good
55,F,162,83,Serious,6,Physical,High,1,Middle,Yes,good
42,F,190,95,Serious,5,Physical,High,0,Low,No,bad
61,F,159,58,Serious,3,Online,High,1,Middle,Yes,bad
54,F,180,55,Serious,1,Online,High,1,Middle,No,bad
65,F,186,77,Serious,4,Physical,High,1,Low,Yes,good
47,M,170,98,Serious,4,Physical,High,0,Middle,Yes,good
54,F,177,61,Serious,0,Online,High,1,Middle,Yes,bad
46,F,142,62,Free,4,Online,High,1,Low,No,bad
65,F,156,55,Free,2,Online,High,1,Middle,Yes,bad
43,M,179,82,Free,0,Online,High,1,Middle,Yes,bad
49,F,162,88,Serious,6,Physical,High,1,High,Yes,good
58,M,152,52,Serious,1,Physical,Low,0,Low,No,bad
45,F,177,55,Serious,1,Online,High,1,High,Yes,bad
33,M,171,62,Serious,1,Physical,Low,0,High,Yes,bad
28,M,159,62,Serious,5,Physical,High,1,Low,Yes,good
56,F,166,82,Serious,3,Physical,High,1,Low,Yes,good
40,F,172,70,Free,5,Online,Low,0,Low,No,bad
32,M,149,88,Serious,5,Physical,High,0,Middle,Yes,good
31,M,143,45,Serious,3,Physical,High,1,High,Yes,good
63,F,144,70,Serious,6,Physical,High,0,Middle,Yes,good
45,M,183,75,Serious,4,Physical,High,1,Middle,Yes,good
40,M,150,97,Free,4,Online,High,1,High,Yes,bad
41,M,148,91,Serious,4,Physical,High,1,High,Yes,good
63,F,186,42,Serious,6,Physical,High,1,Middle,Yes,good
56,F,144,43,Free,2,Physical,High,1,Low,No,bad
57,F,143,49,Serious,4,Physical,High,1,Middle,Yes,good
33,M,169,59,Free,5,Online,High,0,Middle,Yes,bad
27,F,175,42,Free,1,Physical,High,1,Low,No,bad
25,M,190,51,Serious,4,Physical,High,1,Low,Yes,good
63,M,155,52,Free,4,Online,Low,1,Middle,Yes,bad
59,M,180,73,Serious,2,Physical,Low,1,High,No,bad
58,F,153,92,Free,3,Physical,High,1,High,Yes,bad
65,M,150,51,Free,4,Online,Low,1,Middle,Yes,bad
53,M,165,59,Serious,3,Physical,High,0,High,Yes,good
62,F,146,67,Serious,4,Physical,High,0,High,Yes,good
40,M,147,61,Serious,4,Physical,High,0,Low,Yes,good
36,F,160,89,Free,3,Physical,High,0,High,Yes,bad
40,M,177,56,Serious,5,Physical,High,0,High,Yes,good
28,M,176,40,Serious,5,Physical,High,1,Middle,Yes,good
44,F,165,63,Serious,3,Physical,High,1,Middle,Yes,good
64,M,157,53,Serious,3,Physical,High,0,Low,Yes,good
36,F,189,68,Serious,6,Physical,High,1,Low,Yes,good
53,F,157,75,Serious,3,Physical,High,1,Middle,Yes,good
43,F,157,46,Serious,5,Online,High,0,High,No,bad
60,M,140,65,Serious,5,Physical,High,0,Middle,Yes,good
47,M,181,60,Free,4,Online,Low,0,High,No,bad
58,M,155,58,Serious,3,Physical,High,0,High,Yes,good
29,M,155,85,Serious,6,Physical,High,1,Middle,Yes,good
47,F,154,81,Serious,0,Physical,Low,1,Low,No,bad
52,M,165,68,Serious,0,Physical,High,0,Middle,No,bad
63,F,149,100,Free,1,Physical,Low,0,Middle,No,bad
39,F,172,66,Free,3,Physical,High,0,High,No,bad
43,M,152,87,Free,1,Online,High,0,High,No,bad
28,F,184,45,Serious,6,Physical,High,1,High,Yes,good
42,M,181,71,Serious,4,Physical,High,0,Low,Yes,good
54,F,166,77,Serious,5,Physical,High,1,High,Yes,good
51,F,175,97,Free,1,Online,High,1,Middle,No,bad
38,F,157,54,Serious,3,Physical,High,0,Middle,Yes,good
30,M,176,49,Free,1,Online,High,1,High,No,bad
30,M,140,90,Serious,6,Physical,High,0,Low,Yes,good
30,F,157,64,Serious,5,Physical,High,1,Middle,Yes,good
38,M,170,75,Serious,3,Physical,High,0,High,Yes,good
37,M,171,77,Serious,3,Physical,High,0,High,Yes,good
58,M,163,68,Serious,6,Physical,High,0,Middle,Yes,good
32,F,151,40,Serious,3,Physical,High,0,Low,No,bad
51,M,141,63,Serious,6,Physical,High,1,High,Yes,good
61,M,155,85,Serious,5,Physical,High,1,High,Yes,good
34,M,183,100,Serious,3,Physical,High,1,Middle,Yes,good
28,M,158,43,Serious,5,Physical,High,1,Middle,Yes,good
38,F,182,77,Free,1,Physical,Low,0,Middle,No,bad
27,F,171,66,Serious,6,Physical,High,0,Middle,Yes,good
56,M,154,44,Serious,0,Physical,Low,1,Middle,Yes,bad
54,F,170,58,Serious,3,Physical,High,1,Low,Yes,good
29,F,150,47,Serious,6,Physical,High,0,High,Yes,good
39,M,177,92,Serious,0,Physical,Low,1,High,No,bad
29,M,190,80,Serious,6,Physical,High,0,High,Yes,good
51,F,177,71,Serious,6,Physical,High,1,High,No,bad
36,F,190,71,Serious,2,Online,High,1,Low,Yes,bad
58,M,151,42,Serious,3,Physical,High,1,Low,Yes,good
33,M,186,68,Serious,4,Physical,High,1,High,Yes,good
49,M,164,59,Serious,6,Physical,High,1,High,Yes,good
25,F,145,89,Serious,5,Physical,High,0,Low,Yes,good
61,F,142,69,Serious,5,Physical,High,1,Middle,Yes,good
30,M,187,84,Free,5,Physical,High,0,Middle,No,bad
41,F,150,79,Serious,3,Physical,High,0,Middle,Yes,good
65,M,143,64,Serious,4,Physical,High,0,Middle,Yes,good
40,F,151,79,Free,2,Physical,Low,1,Middle,Yes,bad
26,M,171,80,Free,4,Physical,Low,0,High,Yes,bad
28,M,177,99,Serious,5,Physical,Low,0,High,No,bad
52,F,176,46,Serious,5,Physical,High,0,Middle,Yes,good
59,F,159,75,Serious,0,Physical,Low,0,Middle,Yes,bad
50,M,170,72,Serious,4,Online,High,1,Middle,Yes,bad
33,M,190,75,Serious,1,Online,Low,0,Middle,Yes,bad
57,F,189,88,Serious,0,Online,Low,1,Middle,No,bad
31,M,144,100,Serious,5,Physical,High,0,High,No,bad
48,F,161,65,Serious,3,Physical,Low,1,Middle,Yes,bad
65,F,143,81,Serious,2,Physical,Low,0,Middle,No,bad
65,F,188,92,Serious,3,Physical,Low,1,Middle,Yes,bad
65,F,152,82,Serious,5,Physical,High,0,High,Yes,good
60,M,157,94,Serious,6,Physical,High,1,Low,Yes,good
52,F,162,60,Free,2,Physical,High,0,High,No,bad
44,F,154,65,Serious,4,Physical,High,0,High,Yes,good
55,F,173,67,Serious,3,Physical,High,1,High,Yes,good
47,M,157,87,Serious,6,Online,Low,1,Low,No,bad
62,F,172,98,Serious,6,Physical,High,0,Middle,Yes,good
25,M,149,41,Serious,3,Physical,High,0,Middle,Yes,good
47,M,155,42,Serious,3,Physical,High,1,Middle,Yes,good
36,F,164,78,Serious,5,Physical,High,0,Middle,Yes,good
38,F,175,67,Serious,6,Physical,High,0,High,Yes,good
46,F,167,47,Serious,5,Physical,High,1,High,Yes,good
29,M,163,45,Serious,3,Physical,High,1,High,Yes,good
33,F,151,43,Serious,4,Physical,High,1,Low,Yes,good
53,M,182,58,Serious,5,Online,High,1,Middle,No,bad
41,M,188,98,Serious,3,Physical,High,0,Low,Yes,good
55,F,168,100,Serious,3,Physical,High,1,High,Yes,good
39,F,169,95,Serious,5,Physical,High,1,Middle,Yes,good
42,M,168,55,Serious,3,Physical,High,0,High,Yes,good
48,M,190,66,Serious,5,Physical,Low,0,Middle,No,bad
42,M,180,58,Free,1,Physical,High,0,Middle,No,bad
29,M,151,70,Serious,3,Physical,Low,0,Middle,Yes,bad
33,F,151,82,Serious,4,Physical,High,1,High,Yes,good
35,F,181,90,Free,0,Physical,High,0,High,No,bad
38,F,155,93,Free,2,Physical,High,0,High,Yes,bad
55,M,175,79,Serious,6,Physical,High,0,High,Yes,good
33,F,153,47,Free,6,Online,Low,1,Low,Yes,bad
51,F,148,55,Serious,4,Physical,High,0,Low,Yes,good
49,M,157,66,Serious,1,Online,Low,1,High,Yes,bad
54,F,143,64,Free,6,Physical,High,1,Low,No,bad
47,M,144,98,Serious,4,Physical,High,1,High,Yes,good
52,M,179,73,Serious,2,Physical,Low,1,Low,Yes,bad
50,M,155,88,Serious,4,Physical,High,0,Middle,Yes,good
41,F,157,99,Serious,3,Physical,High,1,High,Yes,good
35,M,158,61,Serious,6,Physical,High,1,Middle,Yes,good
26,F,160,67,Serious,6,Online,Low,0,Low,No,bad
45,M,177,68,Serious,5,Online,High,1,Low,Yes,bad
62,M,147,66,Serious,5,Physical,High,0,Low,Yes,good
34,M,190,60,Serious,3,Physical,High,1,High,Yes,good
36,M,182,100,Serious,3,Physical,High,0,Low,Yes,good
47,F,183,93,Serious,5,Physical,High,1,Middle,Yes,good
39,F,145,77,Free,4,Online,High,0,High,No,bad
58,M,166,81,Serious,6,Physical,High,0,Middle,Yes,good
44,F,169,43,Serious,4,Physical,High,1,Middle,Yes,good
55,F,178,46,Free,6,Online,High,1,Middle,No,bad
26,F,148,65,Free,5,Physical,Low,1,Low,No,bad
26,M,141,43,Serious,5,Physical,High,1,Low,Yes,good
40,M,178,93,Serious,4,Physical,High,1,Middle,Yes,good
58,M,186,59,Serious,6,Physical,High,0,High,Yes,good
48,M,156,97,Serious,4,Physical,High,1,High,Yes,good
52,M,178,69,Free,1,Online,Low,1,Low,No,bad
33,M,157,69,Serious,5,Physical,High,1,High,Yes,good
39,M,172,65,Free,0,Physical,High,1,Low,Yes,bad
47,F,149,40,Free,1,Online,Low,0,Middle,No,bad
28,F,180,99,Free,3,Online,Low,1,High,Yes,bad
54,M,159,55,Serious,3,Physical,High,0,High,Yes,good
51,F,162,71,Serious,6,Physical,High,1,Low,Yes,good
34,M,184,44,Serious,4,Physical,High,1,High,Yes,good
46,M,173,67,Serious,5,Physical,High,1,Middle,Yes,good
44,M,188,44,Free,2,Online,Low,1,Low,No,bad
47,M,180,44,Serious,6,Physical,High,1,Middle,Yes,good
56,F,177,49,Serious,4,Physical,High,1,High,Yes,good
29,M,144,49,Serious,3,Physical,High,1,High,Yes,good
26,M,151,52,Free,0,Physical,High,1,High,No,bad
30,F,163,95,Serious,3,Physical,High,0,Middle,Yes,good
48,M,157,63,Serious,3,Physical,High,1,Low,Yes,good
30,F,143,97,Serious,6,Physical,High,1,Middle,Yes,good
55,M,141,80,Serious,2,Online,Low,0,Low,Yes,bad
45,M,182,73,Free,0,Online,Low,0,Middle,No,bad
42,F,185,50,Serious,3,Physical,High,0,Middle,Yes,good
55,M,157,93,Serious,3,Physical,High,1,High,Yes,good
49,M,168,52,Serious,5,Physical,High,0,High,No,bad
46,F,164,57,Serious,5,Physical,High,1,Middle,Yes,good
54,F,165,78,Serious,5,Physical,Low,0,Low,Yes,bad
52,M,149,75,Serious,5,Physical,High,0,High,Yes,good
30,F,152,92,Free,5,Online,Low,1,Middle,Yes,bad
47,M,183,85,Free,5,Online,High,1,Middle,Yes,bad
51,M,154,62,Free,4,Physical,Low,0,Middle,No,bad
41,M,185,43,Serious,5,Physical,High,1,High,Yes,good
46,M,145,64,Serious,3,Physical,High,0,Low,Yes,good
28,F,166,76,Serious,4,Physical,High,1,High,Yes,good
52,M,172,57,Free,4,Physical,High,0,High,Yes,bad
53,F,174,85,Free,0,Physical,Low,1,Middle,Yes,bad
54,M,170,40,Serious,5,Physical,High,0,Low,Yes,good
37,F,156,72,Serious,6,Physical,High,0,Middle,Yes,good
30,M,163,62,Free,5,Physical,Low,1,Middle,Yes,bad
34,F,170,81,Serious,3,Physical,High,1,Middle,Yes,good
62,M,157,69,Serious,4,Physical,High,0,Low,Yes,good
46,M,186,99,Serious,6,Physical,High,1,Low,No,bad
55,M,149,57,Serious,4,Online,High,1,Low,No,bad
28,M,178,42,Serious,4,Physical,High,1,Middle,Yes,good
59,F,157,96,Serious,1,Online,High,0,Middle,No,bad
36,M,163,78,Serious,4,Physical,High,0,High,Yes,good
56,M,184,72,Serious,4,Physical,High,1,High,Yes,good
36,M,148,47,Serious,3,Physical,High,1,High,Yes,good
56,F,159,70,Serious,6,Online,Low,1,Low,No,bad
30,F,181,90,Serious,5,Physical,High,0,Middle,Yes,good
28,M,186,93,Serious,3,Physical,High,1,Middle,Yes,good
43,F,180,77,Serious,3,Physical,High,1,Low,Yes,good
45,M,173,53,Serious,3,Online,Low,0,Low,Yes,bad
40,F,146,54,Serious,0,Online,High,0,Low,No,bad
39,F,145,98,Serious,5,Physical,High,0,High,Yes,good
26,F,148,69,Serious,4,Physical,High,1,High,Yes,good
63,M,180,93,Free,4,Online,Low,1,Middle,Yes,bad
62,F,161,46,Free,2,Online,Low,0,Middle,No,bad
49,F,168,90,Serious,2,Physical,Low,1,Low,Yes,bad
58,M,141,83,Free,1,Online,High,1,Middle,No,bad
48,F,187,55,Free,1,Physical,High,0,Middle,Yes,bad
43,M,165,65,Free,6,Physical,High,1,High,Yes,bad
61,F,147,43,Serious,4,Physical,High,0,Middle,Yes,good
49,M,179,46,Free,3,Online,Low,1,High,Yes,bad
64,F,184,61,Serious,4,Physical,High,1,Low,Yes,good
42,F,158,70,Serious,6,Physical,High,0,Middle,Yes,good
64,M,168,83,Free,6,Online,High,0,Low,No,bad
65,M,178,50,Serious,5,Physical,High,0,Middle,Yes,good
36,F,167,73,Serious,1,Online,Low,0,High,No,bad
52,F,178,70,Serious,5,Physical,High,1,High,Yes,good
57,M,182,73,Serious,5,Physical,High,0,Low,Yes,good
32,M,152,67,Serious,5,Physical,High,0,Low,Yes,good
41,F,160,68,Serious,3,Physical,High,0,Low,Yes,good
49,F,150,83,Serious,3,Physical,High,0,Middle,No,bad
46,F,185,40,Serious,4,Physical,Low,0,Low,Yes,bad
25,F,175,48,Serious,2,Online,High,0,Low,Yes,bad
31,F,187,72,Serious,2,Physical,Low,0,High,Yes,bad
40,M,172,40,Free,1,Physical,High,1,Low,No,bad
38,F,141,65,Serious,3,Physical,High,0,Low,Yes,good
29,M,154,77,Serious,4,Physical,High,1,Middle,Yes,good
56,F,140,95,Serious,3,Physical,High,1,Low,Yes,good
25,M,157,87,Serious,4,Physical,High,1,High,Yes,good
32,F,179,43,Serious,4,Physical,High,0,High,Yes,good
43,M,150,41,Serious,2,Physical,Low,0,High,Yes,bad
60,F,180,73,Free,1,Physical,High,0,Low,Yes,bad
33,M,153,69,Serious,4,Physical,High,1,High,Yes,good
65,M,187,50,Free,1,Physical,Low,1,Low,Yes,bad
47,M,151,42,Serious,3,Physical,Low,0,High,Yes,bad
61,M,187,81,Serious,0,Physical,Low,1,Low,Yes,bad
41,M,187,77,Serious,2,Physical,Low,1,Low,No,bad
55,M,144,40,Serious,3,Physical,High,1,Middle,Yes,good
35,M,147,46,Serious,0,Physical,Low,1,Middle,No,bad
61,M,140,52,Serious,4,Physical,High,1,Low,Yes,good
52,M,174,48,Serious,3,Physical,High,0,Low,Yes,good
58,M,162,46,Free,3,Physical,High,0,High,Yes,bad
44,M,179,44,Serious,4,Physical,High,1,High,Yes,good
39,M,147,66,Serious,3,Physical,High,0,High,Yes,good
41,M,165,87,Serious,2,Online,High,0,Low,No,bad
32,M,168,45,Serious,4,Physical,High,1,Low,Yes,good
59,M,146,99,Serious,0,Online,High,1,Middle,Yes,bad
42,F,190,51,Serious,3,Physical,High,0,Middle,Yes,good
39,M,178,57,Serious,6,Physical,High,0,Low,Yes,good
45,M,171,81,Serious,0,Physical,High,0,Middle,No,bad
36,F,159,43,Serious,4,Online,Low,0,High,No,bad
28,F,171,85,Free,2,Physical,Low,1,Low,No,bad
36,M,179,71,Free,2,Online,Low,0,Middle,Yes,bad
43,M,159,59,Serious,1,Online,High,1,Low,No,bad
36,M,181,43,Free,2,Online,High,1,Middle,No,bad
65,F,189,54,Serious,5,Physical,High,0,Middle,Yes,good
29,F,189,82,Serious,5,Physical,High,0,Middle,Yes,good
48,M,186,53,Serious,2,Online,Low,1,Low,Yes,bad
57,M,166,67,Serious,3,Physical,High,0,High,Yes,good
40,M,163,84,Serious,4,Physical,High,0,High,Yes,good
39,F,175,76,Serious,4,Physical,High,0,High,Yes,good
61,M,174,40,Free,3,Physical,Low,1,Middle,Yes,bad
62,F,159,98,Serious,5,Online,Low,1,High,Yes,bad
29,M,171,72,Serious,4,Physical,High,0,High,Yes,good
29,M,148,72,Serious,3,Physical,High,0,High,Yes,good
33,F,174,77,Serious,4,Physical,High,0,Low,No,bad
56,M,143,67,Serious,4,Physical,High,0,Low,Yes,good
54,F,190,90,Free,2,Online,High,0,High,No,bad
41,M,145,90,Serious,4,Online,Low,1,Middle,Yes,bad
38,F,150,42,Serious,6,Physical,High,1,Low,Yes,good
46,M,184,78,Serious,5,Physical,High,1,Middle,Yes,good
51,F,170,70,Serious,6,Physical,High,1,Middle,Yes,good
32,M,185,74,Free,2,Online,High,0,Low,No,bad
44,F,148,81,Serious,4,Physical,High,1,Middle,Yes,good
33,F,151,45,Serious,3,Physical,High,1,High,Yes,good
29,F,147,51,Serious,5,Physical,High,0,Middle,Yes,good
37,M,154,66,Serious,4,Physical,High,0,Middle,Yes,good
46,M,181,53,Serious,0,Physical,Low,1,Middle,Yes,bad
56,M,156,92,Free,4,Online,High,0,Low,No,bad
40,F,184,91,Serious,5,Physical,Low,0,Middle,Yes,bad
27,F,180,40,Serious,4,Physical,High,1,Middle,Yes,good
46,F,179,94,Serious,4,Physical,High,0,Low,Yes,good
44,M,140,88,Serious,6,Online,Low,1,Low,Yes,bad
59,F,189,45,Free,5,Online,High,1,Low,Yes,bad
65,F,149,62,Free,0,Physical,High,0,Low,Yes,bad
38,F,187,84,Free,3,Physical,Low,0,Low,No,bad
36,M,183,90,Free,0,Physical,High,1,Middle,Yes,bad
48,F,186,81,Serious,6,Physical,High,1,Middle,Yes,good
34,F,165,54,Free,3,Physical,Low,0,Low,Yes,bad
33,M,168,57,Serious,6,Physical,High,1,Low,Yes,good
33,F,190,70,Free,6,Physical,Low,0,High,No,bad
38,F,185,63,Serious,3,Physical,High,0,Low,Yes,good
52,F,167,68,Serious,4,Physical,High,0,High,Yes,good
33,M,149,90,Serious,4,Physical,High,0,Middle,Yes,good
52,F,155,53,Free,5,Online,Low,0,High,No,bad
45,M,154,73,Serious,0,Physical,High,0,High,No,bad
44,F,177,53,Free,2,Online,Low,1,Low,No,bad
29,M,160,100,Serious,3,Physical,High,0,High,Yes,good
35,F,149,64,Free,5,Online,Low,1,High,Yes,bad
26,M,190,46,Free,6,Physical,High,1,Low,Yes,bad
32,M,156,52,Serious,5,Physical,High,1,Middle,Yes,good
50,M,186,84,Serious,4,Physical,High,1,Low,Yes,good
64,M,152,59,Free,2,Physical,High,0,Middle,Yes,bad
37,M,171,87,Serious,2,Online,Low,0,High,No,bad
30,M,165,72,Serious,4,Physical,High,1,Low,Yes,good
43,F,182,54,Serious,6,Physical,High,0,Middle,Yes,good
49,F,149,97,Serious,4,Physical,High,0,Middle,Yes,good
38,M,182,55,Serious,6,Physical,High,0,Middle,Yes,good
56,M,153,50,Serious,5,Physical,High,1,Low,Yes,good
60,F,161,74,Serious,6,Physical,High,1,Low,Yes,good
65,M,188,56,Free,6,Physical,High,1,High,No,bad
44,F,141,68,Free,0,Physical,High,0,Middle,No,bad
31,F,175,63,Serious,1,Online,High,0,High,Yes,bad
31,M,170,74,Serious,3,Physical,High,0,High,Yes,good
61,F,181,78,Serious,4,Online,High,1,High,No,bad
28,F,176,72,Serious,6,Physical,High,1,Low,Yes,good
44,M,163,68,Free,6,Physical,Low,0,Middle,Yes,bad
60,F,151,82,Serious,1,Online,Low,0,Middle,No,bad
43,M,169,98,Free,3,Online,High,0,Middle,No,bad
65,F,163,69,Serious,3,Physical,High,1,Middle,Yes,good
47,M,183,74,Serious,0,Online,High,0,High,Yes,bad
39,M,185,81,Free,1,Online,Low,0,High,No,bad
31,M,150,54,Serious,4,Physical,High,0,Middle,Yes,good
34,M,173,47,Serious,5,Physical,High,0,Low,Yes,good
45,M,187,54,Free,5,Online,High,1,Middle,No,bad
62,F,175,100,Free,6,Online,Low,1,Middle,No,bad
52,M,153,49,Free,2,Online,Low,0,Middle,No,bad
27,M,170,51,Serious,5,Physical,High,0,High,Yes,good
26,M,163,58,Serious,5,Physical,High,1,Low,Yes,good
47,F,177,51,Serious,4,Physical,High,1,Low,Yes,good
38,M,144,83,Serious,3,Physical,Low,0,High,No,bad
58,M,189,40,Serious,6,Physical,Low,0,High,No,bad
38,F,184,64,Serious,3,Online,Low,0,Middle,Yes,bad
41,M,182,45,Serious,1,Online,Low,0,Middle,Yes,bad
39,F,145,40,Serious,5,Physical,High,1,Middle,Yes,good
30,M,147,41,Free,1,Physical,Low,0,Low,Yes,bad
28,M,190,91,Free,2,Online,High,0,High,Yes,bad
56,M,180,97,Free,5,Online,Low,1,Middle,Yes,bad
61,F,179,98,Serious,5,Physical,High,0,High,Yes,good
50,M,163,90,Serious,3,Physical,High,1,Middle,Yes,good
37,F,177,86,Serious,6,Physical,High,1,Low,Yes,good
45,F,167,81,Serious,4,Physical,High,1,Middle,Yes,good
57,F,167,86,Serious,2,Physical,High,0,Low,No,bad
58,M,162,74,Serious,6,Physical,High,0,Low,Yes,good
29,F,160,80,Serious,4,Physical,High,0,Low,Yes,good
59,M,187,81,Serious,4,Physical,High,1,Low,Yes,good
39,F,170,73,Free,6,Physical,Low,0,Low,No,bad
29,M,175,99,Serious,6,Physical,High,1,Middle,Yes,good
35,F,171,92,Serious,5,Physical,High,0,High,Yes,good
35,M,157,83,Serious,3,Online,High,0,Middle,Yes,bad
53,F,144,41,Free,2,Physical,High,0,Middle,Yes,bad
43,M,155,47,Serious,5,Physical,Low,0,Middle,No,bad
28,M,159,62,Serious,6,Physical,High,1,Low,Yes,good
33,F,157,74,Serious,6,Physical,High,1,Low,Yes,good
52,M,169,54,Free,3,Online,High,0,High,No,bad
55,M,177,85,Free,2,Online,Low,0,Low,Yes,bad
27,F,186,93,Serious,3,Physical,High,1,High,Yes,good
30,M,154,96,Serious,0,Physical,Low,0,Low,No,bad
44,M,141,90,Serious,5,Physical,High,0,Low,Yes,good
39,F,146,66,Free,6,Online,High,0,Low,Yes,bad
31,M,174,45,Serious,5,Physical,High,0,High,No,bad
31,M,159,74,Serious,4,Physical,High,1,High,Yes,good
63,M,167,59,Free,5,Physical,Low,1,Low,Yes,bad
51,M,159,71,Serious,3,Physical,High,1,Low,Yes,good
40,F,146,52,Serious,1,Online,Low,1,High,No,bad
41,F,181,91,Free,3,Online,High,0,Low,Yes,bad
38,F,173,59,Serious,5,Physical,High,0,Middle,Yes,good
53,M,172,45,Serious,5,Physical,High,1,Low,Yes,good
39,M,183,54,Serious,6,Physical,High,0,Middle,Yes,good
33,F,143,95,Serious,4,Physical,High,0,Low,Yes,good
36,M,142,81,Serious,4,Physical,High,0,Middle,Yes,good
42,F,179,53,Serious,5,Physical,High,1,Low,Yes,good
51,M,146,50,Free,3,Online,Low,1,Middle,No,bad
36,M,147,52,Serious,3,Physical,High,0,High,Yes,good
58,F,148,81,Free,6,Online,Low,0,Middle,Yes,bad
43,M,182,84,Free,3,Physical,High,0,High,No,bad
58,M,163,78,Serious,4,Physical,High,0,Low,No,bad
49,M,154,58,Serious,1,Physical,Low,0,High,Yes,bad
35,F,186,48,Serious,3,Physical,High,1,Middle,Yes,good
29,F,142,58,Serious,1,Online,High,1,Low,Yes,bad
56,F,171,52,Serious,4,Physical,High,1,High,Yes,good
60,M,141,61,Free,0,Online,Low,0,High,Yes,bad
50,M,147,88,Serious,4,Physical,High,1,Low,Yes,good
48,M,147,88,Serious,5,Physical,High,0,Middle,Yes,good
41,F,150,48,Serious,4,Physical,High,1,Middle,Yes,good
47,M,183,79,Serious,6,Physical,High,1,Middle,Yes,good
48,M,156,72,Serious,5,Physical,High,1,High,Yes,good
38,M,168,92,Serious,5,Online,High,0,High,No,bad
30,F,165,75,Serious,5,Physical,High,1,Middle,Yes,good
25,F,189,88,Serious,3,Online,Low,0,Low,Yes,bad
30,M,183,73,Serious,6,Physical,High,1,Middle,Yes,good
50,M,168,75,Serious,3,Physical,High,1,Low,Yes,good
29,M,168,68,Serious,4,Physical,High,0,Middle,Yes,good
51,M,142,67,Serious,6,Online,High,0,Low,No,bad
31,F,155,82,Serious,4,Physical,High,1,Middle,Yes,good
45,M,172,83,Free,1,Physical,High,1,Middle,Yes,bad
38,F,164,63,Serious,6,Physical,High,0,Middle,Yes,good
60,F,148,43,Serious,1,Online,High,0,Middle,No,bad
62,F,148,81,Free,1,Online,Low,0,Middle,Yes,bad
40,M,146,49,Serious,4,Physical,High,1,Middle,Yes,good
35,M,167,77,Serious,4,Physical,High,0,Low,Yes,good
53,F,170,85,Serious,4,Physical,High,1,Middle,Yes,good
63,M,180,43,Serious,3,Physical,High,1,High,Yes,good
26,F,175,100,Serious,3,Physical,High,0,Low,Yes,good
60,M,145,69,Serious,5,Physical,High,0,High,Yes,good
43,M,175,52,Serious,3,Physical,High,1,High,Yes,good
47,F,161,89,Serious,3,Physical,High,1,High,Yes,good
54,M,156,100,Free,4,Online,Low,1,High,Yes,bad
41,F,163,57,Serious,3,Physical,High,1,Low,Yes,good
49,F,155,69,Serious,0,Physical,High,1,High,Yes,bad
37,F,172,87,Free,2,Physical,Low,0,Middle,No,bad
50,F,189,98,Serious,3,Online,High,0,Middle,Yes,bad
49,M,184,96,Serious,4,Physical,High,0,Middle,Yes,good
60,F,157,58,Free,3,Online,High,0,Middle,No,bad
30,M,141,57,Serious,4,Physical,High,0,Low,Yes,good
29,F,167,48,Serious,3,Physical,High,1,Middle,Yes,good
36,M,152,55,Serious,4,Physical,High,0,High,Yes,good
54,M,145,57,Serious,4,Physical,High,1,Middle,Yes,good
43,F,184,71,Free,1,Online,Low,1,Low,No,bad
61,F,149,88,Serious,2,Online,Low,1,Middle,No,bad
